AD,University of Andorra,http://www.uda.ad/,Abu Dhabi,Bachelors,Business,3.5,GRE 310,11199,USD,Yes
US,University of Connecticut at Avery Point,http://www.averypoint.uconn.edu/,USA,Bachelors,Mechanical Engineering,3.07,TOEFL 100,10936,EUR,No
US,University of Connecticut at Hartford,http://vm.uconn.edu/~wwwhtfd/ugrad/,Germany,Bachelors,Computer Science,3.04,None,31754,USD,No
US,University of Connecticut at Stamford,http://www.stamford.uconn.edu/,Australia,Masters,Law,3.06,TOEFL 100,28959,USD,Yes
US,University of Connecticut at Waterbury,http://www.waterbury.uconn.edu/,Germany,Bachelors,Computer Science,3.22,GRE 320,35652,USD,No
US,University of Connecticut Health Center,http://www.uchc.edu/,USA,Bachelors,Mechanical Engineering,2.62,TOEFL 100,11808,EUR,Yes
US,University of Dallas,http://www.udallas.edu/,Germany,Bachelors,Business,3.9,GRE 320,39028,USD,Yes
US,University of Dayton,http://www.udayton.edu/,Canada,Masters,Business,3.11,GRE 320,36783,EUR,No
US,University of Delaware,http://www.udel.edu/,Canada,Masters,Law,3.04,TOEFL 100,12102,USD,Yes
US,University of Denver,http://www.du.edu/,Canada,Bachelors,Law,2.56,GRE 320,27624,USD,No
US,University of Detroit Mercy,http://www.udmercy.edu/,UK,Bachelors,Psychology,2.81,TOEFL 100,25027,EUR,Yes
US,University of Dubuque,http://www.dbq.edu/,USA,Bachelors,Computer Science,2.84,GRE 320,49209,EUR,No
US,University of Evansville,http://www.evansville.edu/,UK,Masters,Computer Science,2.91,None,31819,EUR,Yes
US,University of Findlay,http://www.findlay.edu/,USA,Bachelors,Psychology,3.84,GRE 320,48932,EUR,Yes
US,University of Florida,http://www.ufl.edu/,Germany,Bachelors,Psychology,3.9,TOEFL 100,31800,USD,No
US,University of Georgia,http://www.uga.edu/,USA,Masters,Business,3.36,TOEFL 100,41618,EUR,Yes
US,University of Great Falls,http://www.ugf.edu/,UK,Masters,Law,2.79,None,30244,EUR,No
US,University of Hartford,http://www.hartford.edu/,UK,Bachelors,Law,3.44,IELTS 7.5,30034,EUR,No
US,University of Hawaii - Hilo,http://www.uhh.hawaii.edu/,Germany,Bachelors,Mechanical Engineering,3.2,IELTS 7.5,34588,USD,Yes
US,University of Hawaii - Manoa,http://www.uhm.hawaii.edu/,USA,Masters,Mechanical Engineering,3.59,GRE 320,24255,USD,No
US,University Of Hawaii - System,http://www.hawaii.edu/,USA,Masters,Mechanical Engineering,2.99,TOEFL 100,23989,EUR,Yes
US,University of Hawaii - West Oahu,http://www.uhwo.hawaii.edu/,Germany,Masters,Business,3.11,IELTS 7.5,49576,USD,No
US,University of Health Sciences,http://www.uhs.edu/,Australia,Bachelors,Mechanical Engineering,2.72,TOEFL 100,11007,EUR,No
US,University of Houston,http://www.uh.edu/,USA,Masters,Mechanical Engineering,3.73,GRE 320,41200,USD,Yes
US,"University of Houston, Clear Lake",http://www.cl.uh.edu/,USA,Masters,Computer Science,3.15,IELTS 7.5,12671,EUR,No
US,"University of Houston, Downtown",http://www.dt.uh.edu/,USA,Bachelors,Psychology,3.61,IELTS 7.5,44905,USD,Yes
US,"University of Houston, Victoria",http://www.vic.uh.edu/,Germany,Bachelors,Psychology,3.91,IELTS 7.5,13505,EUR,No
US,University of Idaho,http://www.uidaho.edu/,Canada,Masters,Law,2.65,IELTS 7.5,23842,USD,Yes
US,University of Illinois,http://www.uillinois.edu/,UK,Masters,Law,2.87,IELTS 7.5,48247,EUR,No
US,University of Illinois at Chicago,http://www.uic.edu/,Australia,Bachelors,Mechanical Engineering,3.87,None,24369,EUR,No
US,University of Illinois at Springfield,http://www.uis.edu/,Germany,Bachelors,Mechanical Engineering,3.08,IELTS 7.5,27994,EUR,No
US,University of Illinois at Urbana-Champaign,http://www.uiuc.edu/,Australia,Masters,Computer Science,3.1,IELTS 7.5,19823,USD,Yes
US,University of Indianapolis,http://www.uindy.edu/,Australia,Masters,Mechanical Engineering,2.79,None,33711,USD,Yes
US,University of Iowa,http://www.uiowa.edu/,USA,Masters,Computer Science,2.9,TOEFL 100,10280,USD,No
US,University of Kansas,http://www.ku.edu/,Germany,Bachelors,Computer Science,3.28,GRE 320,14943,EUR,No
US,University of Kentucky,http://www.uky.edu/,Canada,Bachelors,Mechanical Engineering,2.94,GRE 320,15012,EUR,Yes
US,University of La Verne,http://www.ulaverne.edu/,Australia,Bachelors,Computer Science,3.0,GRE 320,20359,USD,No
US,University of Louisiana at Lafayette,http://www.louisiana.edu/,UK,Masters,Law,3.37,None,21524,USD,No
US,University of Louisiana at Monroe,http://www.ulm.edu/,Australia,Masters,Computer Science,3.61,TOEFL 100,12532,EUR,Yes
US,University of Louisville,http://www.louisville.edu/,Australia,Masters,Psychology,3.79,TOEFL 100,39076,EUR,No
US,"University of Maine, Augusta",http://www.uma.maine.edu/,UK,Bachelors,Psychology,3.03,None,10722,EUR,Yes
US,"University of Maine, Farmington",http://www.umf.maine.edu/,UK,Bachelors,Computer Science,3.26,TOEFL 100,30138,EUR,Yes
US,"University of Maine, Fort Kent",http://www.umfk.maine.edu/,Canada,Masters,Business,2.97,IELTS 7.5,12723,USD,No
US,"University of Maine, Machias",http://www.umm.maine.edu/,Australia,Masters,Business,3.52,IELTS 7.5,15626,USD,Yes
US,"University of Maine, Orono",http://www.umaine.edu/,Australia,Bachelors,Psychology,2.69,TOEFL 100,16188,USD,Yes
US,"University of Maine, Presque Isle",http://www.umpi.maine.edu/,Australia,Bachelors,Computer Science,2.73,IELTS 7.5,23978,EUR,Yes
US,University of Maine (System),http://www.maine.edu/,UK,Masters,Mechanical Engineering,4.0,TOEFL 100,47745,USD,Yes
US,University of Management & Technology,http://www.umtweb.edu/,Canada,Masters,Psychology,3.15,IELTS 7.5,34454,USD,Yes
US,University of Mary,http://www.umary.edu/,Canada,Masters,Law,3.37,IELTS 7.5,10139,USD,No
US,University of Mary Hardin-Baylor,http://www.umhb.edu/,Australia,Masters,Business,2.53,TOEFL 100,11337,EUR,Yes
US,University of Maryland at Baltimore,http://www.umbc.edu/,Canada,Bachelors,Psychology,2.91,None,26592,EUR,Yes
US,University of Maryland at College Park,http://www.umd.edu/,USA,Bachelors,Psychology,3.44,TOEFL 100,19938,EUR,Yes
US,University of Maryland Baltimore County,http://www.umbc.edu/,Canada,Masters,Business,2.52,IELTS 7.5,29534,EUR,Yes
US,University of Maryland Eastern Shore,http://www.umes.edu/,Australia,Masters,Computer Science,2.72,GRE 320,27624,EUR,Yes
US,University of Maryland Medicine,http://www.umm.edu/,Canada,Bachelors,Mechanical Engineering,3.88,None,20509,EUR,No
US,University of Maryland (System),http://www.ums.edu/,Canada,Masters,Business,3.9,IELTS 7.5,30164,EUR,No
US,University of Maryland University College,http://www.umuc.edu/,UK,Masters,Psychology,2.81,None,26747,EUR,No
US,University of Massachusetts at Amherst,http://www.umass.edu/,Canada,Masters,Psychology,3.84,None,38216,EUR,Yes
US,University of Massachusetts at Boston,http://www.umb.edu/,USA,Bachelors,Business,3.04,None,33878,USD,Yes
US,University of Massachusetts at Dartmouth,http://www.umassd.edu/,Australia,Bachelors,Law,2.89,TOEFL 100,38981,USD,No
US,University of Massachusetts at Lowell,http://www.uml.edu/,Australia,Masters,Law,2.53,IELTS 7.5,22522,USD,Yes
US,University of Massachusetts Medical Center at Worcester,http://www.ummed.edu/,Germany,Bachelors,Mechanical Engineering,3.37,TOEFL 100,15492,USD,Yes
US,University of Massachusetts (System),http://www.massachusetts.edu/,USA,Bachelors,Law,2.89,IELTS 7.5,24398,USD,Yes
US,University of Medicine and Dentistry of New Jersey,http://www.umdnj.edu/,UK,Masters,Computer Science,3.46,None,35152,USD,Yes
US,University of Memphis,http://www.memphis.edu/,USA,Masters,Law,3.11,None,35802,USD,Yes
US,University of Miami,http://www.miami.edu/,Australia,Masters,Business,3.42,TOEFL 100,49351,USD,Yes
US,University of Michigan - Ann Arbor,http://www.umich.edu/,Australia,Bachelors,Mechanical Engineering,2.87,IELTS 7.5,26384,USD,No
US,University of Michigan - Dearborn,http://www.umd.umich.edu/,Australia,Bachelors,Business,3.12,None,47817,USD,No
US,University of Michigan - Flint,http://www.flint.umich.edu/,UK,Bachelors,Law,3.38,None,10996,USD,Yes
US,University of Minnesota - Crookston,http://www.crk.umn.edu/,Canada,Masters,Computer Science,3.32,None,24212,USD,Yes
US,University of Minnesota - Duluth,http://www.d.umn.edu/,Germany,Masters,Computer Science,3.95,None,15740,USD,No
US,University of Minnesota - Morris,http://www.mrs.umn.edu/,Germany,Masters,Law,2.86,TOEFL 100,43555,USD,No
US,University of Minnesota - Twin Cities Campus,http://www1.umn.edu/twincities/,UK,Masters,Mechanical Engineering,2.75,None,42363,EUR,Yes
US,University of Mississippi,http://www.olemiss.edu/,UK,Masters,Law,2.97,IELTS 7.5,47594,EUR,Yes
US,University of Mississippi Medical Center,http://www.umc.edu/,UK,Bachelors,Mechanical Engineering,3.48,TOEFL 100,16069,USD,No
US,University of Missouri - Columbia,http://www.missouri.edu/,Australia,Masters,Law,2.52,GRE 320,19118,USD,Yes
US,University of Missouri - Kansas City,http://www.umkc.edu/,UK,Masters,Law,2.73,GRE 320,34066,USD,Yes
US,University of Missouri - Saint Louis,http://www.umsl.edu/,USA,Bachelors,Computer Science,3.66,GRE 320,14732,EUR,No
US,University of Mobile,http://www.umobile.edu/,Germany,Masters,Computer Science,3.65,GRE 320,17633,USD,No
US,University of Montana,http://www.umt.edu/,Germany,Bachelors,Mechanical Engineering,3.27,TOEFL 100,11818,EUR,No
US,University of Montana Western,http://www.umwestern.edu/,Canada,Bachelors,Business,2.86,TOEFL 100,16781,EUR,No
US,University of Montevallo,http://www.montevallo.edu/,Australia,Masters,Computer Science,2.59,GRE 320,25131,USD,Yes
US,University of Nebraska - Kearney,http://www.unk.edu/,UK,Masters,Mechanical Engineering,2.71,IELTS 7.5,14686,USD,No
US,University of Nebraska - Lincoln,http://www.unl.edu/,Australia,Masters,Computer Science,2.58,IELTS 7.5,21794,USD,No
US,University of Nebraska Medical Center,http://www.unmc.edu/,USA,Masters,Business,2.81,TOEFL 100,18770,USD,No
US,University of Nebraska - Omaha,http://www.unomaha.edu/,Germany,Bachelors,Psychology,3.49,GRE 320,42778,USD,No
US,University of Nebraska (System),http://www.nebraska.edu/,UK,Masters,Psychology,2.78,None,29705,EUR,Yes
US,University of Nevada - Las Vegas,http://www.unlv.edu/,Australia,Bachelors,Mechanical Engineering,3.61,None,14818,EUR,No
US,University of Nevada - Reno,http://www.unr.edu/,UK,Bachelors,Law,3.35,GRE 320,41885,EUR,No
US,University of New England,http://www.une.edu/,Australia,Bachelors,Business,2.61,IELTS 7.5,37022,USD,No
US,"University of New England, Westbrook College Campus",http://www.une.edu/wcdirctn.html,Australia,Bachelors,Psychology,3.74,IELTS 7.5,44110,USD,Yes
US,University of New Hampshire,http://www.unh.edu/,UK,Masters,Psychology,3.62,IELTS 7.5,33857,EUR,Yes
US,University of New Hampshire - Manchester,http://www.unh.edu/unhm/,Australia,Masters,Psychology,3.17,IELTS 7.5,49924,USD,No
US,University of New Haven,http://www.newhaven.edu/,Australia,Bachelors,Mechanical Engineering,3.57,None,48181,EUR,Yes
US,University of New Mexico,http://www.unm.edu/,Germany,Masters,Business,2.74,GRE 320,33242,EUR,Yes
US,University of New Orleans,http://www.uno.edu/,Canada,Masters,Business,3.31,None,23552,EUR,No
US,University of North Alabama,http://www.una.edu/,UK,Masters,Psychology,3.67,IELTS 7.5,18264,USD,No
US,University of North America,http://www.universityofnorthamerica.org/,Canada,Masters,Law,3.76,None,39493,EUR,Yes
US,University of North Carolina at Asheville,http://www.unca.edu/,USA,Bachelors,Mechanical Engineering,2.88,GRE 320,34425,EUR,Yes
US,University of North Carolina at Chapel Hill,http://www.unc.edu/,Canada,Bachelors,Mechanical Engineering,3.44,TOEFL 100,34603,EUR,Yes
US,University of North Carolina at Charlotte,http://www.uncc.edu/,Germany,Masters,Mechanical Engineering,3.95,GRE 320,44863,EUR,No
US,University of North Carolina at Greensboro,http://www.uncg.edu/,Australia,Bachelors,Psychology,2.64,TOEFL 100,17570,EUR,No
US,University of North Carolina at Pembroke,http://www.uncp.edu/,USA,Masters,Law,2.75,IELTS 7.5,38768,EUR,Yes
US,University of North Carolina at Wilmington,http://www.uncwil.edu/,USA,Masters,Business,2.88,TOEFL 100,11135,USD,Yes
US,University of North Dakota,http://www.und.nodak.edu/,Canada,Bachelors,Mechanical Engineering,3.37,GRE 320,19806,EUR,Yes
US,University of Northern Colorado,http://www.univnorthco.edu/,Australia,Masters,Business,2.63,IELTS 7.5,33627,EUR,No
US,University of Northern Iowa,http://www.uni.edu/,UK,Bachelors,Psychology,3.29,GRE 320,40651,EUR,No
US,University of Northern Virginia,http://www.unva.edu/,Canada,Masters,Business,2.68,TOEFL 100,18891,EUR,Yes
US,University of Northern Washington,http://www.unw.edu/,Germany,Masters,Law,3.19,GRE 320,39808,EUR,Yes
US,University of North Florida,http://www.unf.edu/,Canada,Bachelors,Law,2.74,TOEFL 100,39256,EUR,Yes
US,University of North Texas,http://www.unt.edu/,UK,Bachelors,Mechanical Engineering,2.97,None,25037,EUR,No
US,University of North Texas Health Science Center at Fort Worth,http://www.hsc.unt.edu/,Australia,Bachelors,Business,2.63,TOEFL 100,32087,EUR,Yes
US,University of NorthWest,http://www.unw.ac/,Germany,Bachelors,Computer Science,3.44,None,35598,EUR,Yes
US,University of Notre Dame,http://www.nd.edu/,USA,Bachelors,Mechanical Engineering,2.71,GRE 320,40529,EUR,Yes
US,University of Oklahoma,http://www.ou.edu/,Germany,Bachelors,Business,2.65,IELTS 7.5,15506,EUR,No
US,University of Oklahoma Health Sciences Center,http://www.ouhsc.edu/,Australia,Masters,Business,3.33,GRE 320,45001,EUR,Yes
US,University of Oregon,http://www.uoregon.edu/,UK,Bachelors,Business,3.78,None,14331,USD,No
US,University of Osteopathic Medicine and Health Science,http://www.uomhs.edu/,USA,Masters,Mechanical Engineering,2.81,GRE 320,40093,EUR,Yes
US,University of Pennsylvania,http://www.upenn.edu/,Australia,Masters,Law,2.63,IELTS 7.5,42480,USD,No
US,University of Phoenix,http://www.phoenix.edu/,Canada,Bachelors,Computer Science,3.48,IELTS 7.5,30887,USD,No
US,University of Pittsburgh,http://www.pitt.edu/,USA,Masters,Psychology,3.48,None,47166,EUR,Yes
US,University of Pittsburgh at Bradford,http://www.upb.pitt.edu/,UK,Masters,Business,3.82,TOEFL 100,17840,USD,Yes
US,University of Pittsburgh at Greensburg,http://www.pitt.edu/~upg/,UK,Masters,Computer Science,2.74,TOEFL 100,41144,USD,No
US,University of Pittsburgh at Johnstown,http://www.pitt.edu/~upjweb/,USA,Masters,Computer Science,3.35,IELTS 7.5,29097,USD,Yes
US,University of Portland,http://www.uofport.edu/,Germany,Masters,Law,2.81,None,35232,USD,Yes
US,University of Puget Sound,http://www.ups.edu/,UK,Bachelors,Law,3.94,GRE 320,47309,USD,No
US,University of Redlands,http://www.redlands.edu/,USA,Masters,Psychology,3.89,IELTS 7.5,46223,USD,Yes
US,University of Rhode Island,http://www.uri.edu/,Australia,Masters,Law,3.34,GRE 320,39567,EUR,Yes
US,University of Richmond,http://www.urich.edu/,Canada,Bachelors,Mechanical Engineering,3.35,None,44789,EUR,No
US,University of Rio Grande,http://www.urgrgcc.edu/,Australia,Bachelors,Law,3.59,TOEFL 100,12017,USD,Yes
US,University of Rochester,http://www.rochester.edu/,UK,Bachelors,Psychology,3.1,None,39222,USD,No
US,University of San Diego,http://www.sandiego.edu/,USA,Bachelors,Computer Science,3.9,TOEFL 100,45959,EUR,Yes
US,University of San Francisco,http://www.usfca.edu/,USA,Bachelors,Psychology,3.6,TOEFL 100,16983,EUR,No
US,University of Science and Arts of Oklahoma,http://www.usao.edu/,UK,Bachelors,Business,2.89,TOEFL 100,36085,EUR,No
US,University of Scranton,http://www.uofs.edu/,USA,Masters,Business,3.58,None,44874,USD,No
US,University of Sioux Falls,http://www.thecoo.edu/,Australia,Masters,Computer Science,3.62,TOEFL 100,26211,EUR,No
US,University of South Alabama,http://www.usouthal.edu/,Australia,Bachelors,Law,3.25,GRE 320,37138,EUR,Yes
US,University of South Carolina,http://www.sc.edu/,USA,Bachelors,Psychology,3.05,GRE 320,45848,USD,Yes
US,University of South Carolina - Aiken,http://www.usca.sc.edu/,Germany,Bachelors,Computer Science,2.77,TOEFL 100,42969,USD,Yes
US,University of South Carolina - Beaufort,http://www.sc.edu/beaufort/,UK,Masters,Psychology,3.68,GRE 320,19235,USD,No
US,University of South Carolina - Lancaster,http://www.sc.edu/lancaster/,Canada,Bachelors,Mechanical Engineering,3.29,None,36482,EUR,Yes
US,University of South Carolina - Salkehatchie,http://www.rcce.sc.edu/salkehatchie/,UK,Bachelors,Psychology,2.83,None,33083,EUR,No
US,University of South Carolina - Spartanburg,http://www.uscs.edu/,Germany,Bachelors,Mechanical Engineering,2.68,TOEFL 100,12500,EUR,No
US,University of South Carolina - Sumter,http://www.uscsumter.edu/,Germany,Bachelors,Business,3.18,None,48912,USD,Yes
US,University of South Carolina - Union,http://www.sc.edu/union/,Germany,Masters,Computer Science,2.58,TOEFL 100,39095,EUR,Yes
US,University of South Dakota,http://www.usd.edu/,Australia,Bachelors,Mechanical Engineering,2.87,GRE 320,26383,EUR,No
US,University of Southern California,http://www.usc.edu/,Australia,Bachelors,Business,2.89,GRE 320,49757,EUR,Yes
US,University of Southern Indiana,http://www.usi.edu/,UK,Masters,Computer Science,2.86,TOEFL 100,23506,EUR,Yes
US,University of Southern Maine,http://www.usm.maine.edu/,Australia,Masters,Psychology,2.91,GRE 320,48693,EUR,Yes
US,University of Southern Mississippi,http://www.usm.edu/,Australia,Bachelors,Psychology,2.74,IELTS 7.5,26952,EUR,No
US,University of South Florida,http://www.usf.edu/,Germany,Bachelors,Law,3.41,IELTS 7.5,11208,EUR,Yes
US,University of St. Francis,http://www.stfrancis.edu/,Canada,Bachelors,Psychology,3.84,GRE 320,31267,USD,Yes
US,"University of St. Thomas, Houston",http://www.stthom.edu/,UK,Masters,Mechanical Engineering,3.56,GRE 320,22354,USD,No
US,"University of St. Thomas, St. Paul",http://www.stthomas.edu/,USA,Masters,Law,3.21,TOEFL 100,48776,EUR,No
US,University of Tampa,http://www.utampa.edu/,USA,Bachelors,Law,3.25,GRE 320,33883,USD,No
US,University of Tennessee - Chattanooga,http://www.utc.edu/,Germany,Masters,Psychology,3.62,GRE 320,16044,USD,No
US,University of Tennessee - Knoxville,http://www.utk.edu/,UK,Bachelors,Psychology,3.48,None,18793,EUR,No
US,University of Tennessee - Martin,http://www.utm.edu/,Australia,Masters,Mechanical Engineering,2.94,IELTS 7.5,17809,EUR,No
US,University of Tennessee - Memphis,http://www.utmem.edu/,Canada,Masters,Mechanical Engineering,3.09,TOEFL 100,47482,EUR,Yes
US,University of Tennessee Space Institute,http://www.utsi.edu/,Canada,Bachelors,Business,3.03,TOEFL 100,15771,USD,Yes
US,University of Texas,http://www.utsystem.edu/,Germany,Bachelors,Mechanical Engineering,3.07,GRE 320,18942,EUR,No
US,University of Texas at Arlington,http://www.uta.edu/,Germany,Masters,Computer Science,3.14,None,18489,EUR,No
US,University of Texas at Austin,http://www.utexas.edu/,Canada,Masters,Computer Science,3.6,IELTS 7.5,28270,EUR,Yes
